yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
HON,HON,Honeywell International Inc.,145.11,230.1199951171875,238.7599998474121,234.5556905110677,236.8771287282308,228.82352317810057,0.5665815826451736,260.1363525390625,-11.538701580498133,47.74050601598674,3.34,0.78,daily_close,일봉 종가,2026-08-12 12:38 KST,230.26,0.06083994688996673,-41.9,12.54,83.43,18.34567,5.431762,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,4.14,74.12,9.52,,yfinance,5.43,10.0,False,10.0,yfinance dividend history,Industrials,Conglomerates,62.5,4.0,17.0,1.89,245.88,275.0,164.0,6.85,4.16,Finnhub,yfinance,2026-08-12,,-2.87,36.06,9.06,34.77,9,8,8,8,-49.12,-40.05,,,,,,,2026-08-11,4.68,4,0,20,0,0,0,5,5,34,D,51
PFE,PFE,"Pfizer, Inc.",143.68,26.6200008392334,25.34700002670288,25.224000008900962,26.096416664123534,25.886000032424928,2.8355126550608736,30.190000534057617,-11.825106431504926,71.02806588853844,9.77,3.38,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.46,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,2026-08-12,,91.72,27.93,4.98,15.46,16,15,14,14,-34.73,-69.67,,,,,,,2026-08-11,4.68,4,6,6,0,15,0,1,5,37,D,52
COP,COP,ConocoPhillips,131.26,125.91999816894531,117.70750007629394,114.80333366394044,118.05525035858155,108.86270038604736,15.668633721568176,133.8000030517578,-5.889390660001913,61.75403068275409,12.56,5.84,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08,,-16.28,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,8,3,12,0,0,0,3,0,26,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,221.25,212.60000076293946,215.1616663614909,229.12641639709472,238.45985069274903,-7.2170852421289124,287.3900146484375,-23.01402668055332,65.46484252237174,6.53,-1.06,daily_close,일봉 종가,2026-08-12 12:38 KST,221.431,0.08180790960452503,-0.7,19.46,81.07,18.28765,-13.081578,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.26,40.57,5.0,,yfinance,8.3,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,68.29,,33.0,0.0,263.73,300.0,202.0,19.2,1.24,Finnhub,yfinance,2026-08-11,,-5.25,24.64,15.13,30.56,8,7,5,5,-25.78,,,,,,,,2026-08-11,4.68,4,0,0,0,0,0,1,5,10,D,54
CRM,CRM,세일즈포스,124.31,197.47000122070312,179.52550048828124,173.80133361816405,179.57700055440267,203.07520072937012,-2.760159531314124,367.8699951171875,-46.320710076450325,73.14977144252565,17.85,17.84,daily_close,일봉 종가,2026-08-12 12:38 KST,,,52.2,233.06,94.09,20.125444,4.0683236,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.89,19.56,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,75.86,4.36,53.0,1.72,243.64,475.0,160.0,23.38,15.86,Finnhub,yfinance,2026-08-11,0.39,36.28,40.45,9.83,35.92,23,21,22,22,-50.25,-58.61,,,,,,,2026-08-11,4.68,4,0,16,20,15,10,1,3,69,B,55
SPGI,SPGI,S&P Global Inc.,121.63,408.69000244140625,424.5199996948242,409.71370595296224,407.53384755452475,433.271443939209,-5.673450637391119,533.7275390625,-23.42722221917272,37.27988431102306,-6.88,6.95,daily_close,일봉 종가,2026-08-12 12:38 KST,,,32.5,37.65,90.79,28.484753,4.257269,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.95,24.35,3.88,,yfinance,4.97,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,88.24,4.67,18.0,0.0,517.56,555.0,444.0,26.64,1.68,Finnhub,yfinance,2026-08-05,0.88,33.46,19.87,3.1,16.1,17,16,16,16,43.36,37.33,,,,,,,2026-08-11,4.68,0,0,12,16,15,10,5,5,63,B,56
SYK,SYK,Stryker Corporation,118.0,348.1499938964844,332.68150024414064,319.7001668294271,328.70758361816405,341.93335037231446,1.81808633682585,403.5299987792969,-13.723887951413879,68.9823376741061,11.92,13.96,daily_close,일봉 종가,2026-08-12 12:38 KST,348.5,0.10053313504284953,44.1,40.17,82.66,36.07772,5.8082113,16.51,64.391,9.4,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.01,36.06,3.52,,yfinance,6.25,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,82.35,4.39,26.0,5.21,382.04,465.0,315.0,9.73,-1.88,Finnhub,yfinance,2026-08-12,0.82,0.9,25.73,3.93,14.6,16,15,14,14,40.22,47.79,,,,,,,2026-08-11,4.68,0,0,16,16,0,10,1,5,48,C,57
LMT,LMT,Lockheed Martin Corporation,117.81,597.77001953125,561.5619979858399,535.5028350830078,568.1521682739258,548.3347013854981,9.015537047143257,676.7000122070312,-11.663956147769836,78.35726681840455,16.07,14.87,daily_close,일봉 종가,2026-08-12 12:38 KST,,,443.8,19.77,76.42,21.6886,15.821834,89.17,234.238,10.5,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.31,50.33,13.8,,yfinance,5.4,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,46.43,3.48,19.0,7.14,630.32,756.0,503.0,5.45,10.62,Finnhub,yfinance,2026-08-11,0.05,-11.68,36.06,8.62,27.34,9,8,8,8,-39.85,83.55,,,,,,,2026-08-11,4.68,4,0,20,20,0,10,1,5,60,B,58
MDT,MDT,Medtronic plc.,101.56,90.68000030517578,85.0879997253418,81.41149991353353,84.08066673278809,89.8182498550415,0.9594380335010622,105.3499984741211,-13.925010328831616,80.08212161438558,14.35,17.81,daily_close,일봉 종가,2026-08-12 12:38 KST,90.501,-0.19739777742982606,18.3,25.7,89.1,23.034851,2.2237175,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.18,76.14,2.88,,yfinance,1.96,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,64.71,4.21,25.0,5.25,98.44,121.0,78.0,8.56,1.09,Finnhub,yfinance,2026-08-12,1.26,13.14,27.93,4.98,15.46,16,15,14,14,-17.53,-55.35,,,,,,,2026-08-11,4.68,4,3,6,10,8,8,1,5,45,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,127.54000091552734,110.24600028991699,107.1375005086263,104.27758363087972,122.74466999053955,3.9067528759964816,234.0780029296875,-45.51388882370212,80.64578147978405,21.64,40.93,daily_close,일봉 종가,2026-08-12 12:38 KST,,,2.3,142.76,88.4,66.2262,9.78368,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,88.89,,,0.0,,,,,7.03,Finnhub,,2026-08-08,28.79,-0.42,34.97,9.73,35.92,23,21,22,22,89.38,0.55,,,,,,,2026-08-11,4.68,0,0,16,0,0,2,1,3,22,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,25.649999618530273,24.07800006866455,23.98266658782959,26.423333231608073,26.886824493408202,-4.600115105378692,42.3055305480957,-39.36963019676666,63.498091209426114,10.61,1.91,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-66.8,11.66,96.53,7.3081574,0.95571095,11.49,100.474,-1.2,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,5.15,42.31,1.32,,yfinance,7.04,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,40.0,3.43,22.0,4.1,30.09,44.0,21.0,17.31,4.17,Finnhub,yfinance,2026-08-08,,20.53,19.56,6.28,39.26,7,6,6,6,-62.64,-84.78,,,,,,,2026-08-11,4.68,15,8,12,0,12,0,3,5,55,B,61
ACN,ACN,Accenture plc,78.32,179.82000732421875,158.47649993896485,157.55650024414064,175.23641662597657,208.58684982299803,-13.791302051490858,398.25,-54.847455788017896,81.77891917821938,33.64,9.65,daily_close,일봉 종가,2026-08-12 12:38 KST,179.55,-0.15015421711773735,9.0,25.74,87.15,14.046494,3.419927,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,3.63,50.88,6.52,,yfinance,3.28,10.0,True,10.0,yfinance dividend history,Technology,Information Technology Services,59.38,3.93,25.0,0.0,178.89,275.0,130.0,-0.52,2.28,Finnhub,yfinance,2026-08-11,1.56,6.21,40.45,9.83,35.92,23,21,22,22,-65.27,-65.21,,,,,,,2026-08-11,4.68,8,0,20,5,4,5,1,3,46,C,62
ADBE,ADBE,어도비,77.58,263.7099914550781,244.67999725341798,233.4214993794759,241.8312494913737,273.67789978027344,-3.6422043333415672,586.5499877929688,-55.04049152786644,71.13430592910217,19.44,11.27,daily_close,일봉 종가,2026-08-12 12:38 KST,263.469,-0.09138503010386802,7.9,36.73,88.79,15.1728735,9.455779,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,39.13,3.27,34.0,1.35,269.61,380.0,190.0,2.24,0.51,Finnhub,yfinance,2026-08-11,1.92,18.86,40.45,9.83,35.48,23,21,22,22,-62.49,-3.81,,,,,,,2026-08-11,4.68,8,0,20,5,12,5,1,3,54,C,63
INTU,INTU,Intuit Inc.,73.03,336.44000244140625,309.06050262451174,301.38866831461587,355.9237508138021,455.2805511474609,-26.102707090504158,807.3900146484375,-58.329927750233246,74.70761365619451,19.12,-11.06,daily_close,일봉 종가,2026-08-12 12:38 KST,336.38,-0.017834514615040303,10.7,59.47,92.59,15.924345,3.4700527,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.43,28.31,4.8,,yfinance,,,,,,Technology,Software - Application,75.61,,,-4.88,,,,,4.5,Finnhub,,2026-08-04,1.49,27.42,40.45,9.83,35.92,23,21,22,22,-60.63,-64.7,,,,,,,2026-08-11,4.68,8,0,20,10,15,5,1,3,62,B,64
NKE,NKE,"Nike, Inc.",66.94,41.31999969482422,42.42950000762939,43.29316647847494,46.83549982706706,53.65319988250732,-22.98688655045927,89.44000244140625,-53.80143272928275,45.49139232664229,-3.59,-1.67,daily_close,일봉 종가,2026-08-12 12:38 KST,41.2769,-0.10430710344274216,-34.8,25.92,82.21,20.504763,4.523109,16.02,79.333,0.1,-41.34,-24.97,3.73 -> 2.16 -> 2.1,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,3.97,77.62,1.64,,yfinance,,,,,,Consumer Cyclical,Footwear & Accessories,48.89,,,-2.22,,,,,36.92,Finnhub,,2026-08-05,,-24.97,24.64,16.06,45.9,8,7,4,4,-16.78,-71.84,,,,,,,2026-08-11,4.68,4,0,16,0,0,0,5,3,28,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,87.77999877929688,84.22049903869629,83.93933308919271,84.15108324686686,91.88879993438721,-4.471492889257673,119.61000061035156,-26.611488728894784,63.51706757380216,8.56,8.6,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-45.5,65.66,97.12,,7.3262663,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.59,471.43,1.4,,yfinance,-17.13,10.0,True,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,52.78,3.64,26.0,-0.16,95.31,125.0,70.0,8.58,28.98,Finnhub,yfinance,2026-08-04,,-59.39,25.84,8.91,30.13,9,8,6,6,,-17.77,,,,,,,2026-08-11,4.68,0,0,0,0,0,0,3,5,8,D,66
ABBV,ABBV,AbbVie Inc.,0.0,250.08999633789062,252.34400100708007,237.67183329264324,225.54166641235352,225.28494956970215,11.010521038163674,263.29998779296875,-5.017087758266462,46.46084708360584,2.17,18.66,daily_close,일봉 종가,2026-08-12 12:38 KST,249.9,-0.07597118664191581,-46.2,60.33,76.8,123.67488,-66.6472,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.77,325.98,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,77.5,,,2.5,,,,,1.01,Finnhub,,2026-08-12,,-6.85,25.73,4.15,14.66,16,15,15,15,380.66,,,,,,,,2026-08-11,4.68,0,0,0,0,0,0,5,0,5,D,67
BKNG,BKNG,BKNG,0.0,212.8699951171875,192.55950012207032,177.52483393351238,174.7342138926188,185.43411224365235,14.79548856549414,232.6367950439453,-8.496850174979347,76.78653358079303,21.74,37.8,daily_close,일봉 종가,2026-08-12 12:38 KST,212.83,-0.018788517924036078,240.0,28.87,99.55,24.636587,-17.8194,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.76,20.73,1.61,,yfinance,,2.0,False,2.0,yfinance dividend history,Consumer Cyclical,Travel Services,82.61,4.45,36.0,0.0,223.95,298.0,175.0,5.21,2.94,Finnhub,yfinance,2026-08-08,0.1,18.76,22.83,15.13,30.56,8,7,5,5,7.91,,,,,,,,2026-08-11,4.68,4,0,0,20,12,10,1,0,47,C,68
ISRG,ISRG,ISRG,0.0,401.2300109863281,364.70999908447266,398.97149861653645,434.65099919637044,479.2010005187988,-16.27104063807395,610.4500122070312,-34.27307675271979,76.83509128476256,5.73,-6.27,daily_close,일봉 종가,2026-08-12 12:38 KST,,,26.5,72.94,91.46,39.061176,6.7337294,17.42,,18.5,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Instruments & Supplies,70.0,4.12,28.0,0.0,490.47,685.0,324.0,22.24,13.78,Finnhub,yfinance,2026-08-08,1.47,25.08,25.73,3.93,14.6,16,15,14,14,51.81,71.34,,,,,,,2026-08-11,4.68,0,0,16,10,15,8,1,5,55,B,69
BLK,BLK,BLK,0.0,1148.8399658203125,1092.968505859375,1046.8011678059895,1033.9932500203452,1053.2447525024413,9.076258209760187,1202.5899658203125,-4.469520079800097,72.78253169031792,12.03,4.06,daily_close,일봉 종가,2026-08-12 12:38 KST,,,19.7,23.39,84.2,25.447485,3.0080578,11.9,23.635,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.0,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,82.61,4.47,16.0,0.0,1313.5,1488.0,1190.0,14.33,6.33,Finnhub,yfinance,2026-08-08,1.29,-1.66,19.87,3.39,16.1,17,16,16,16,28.07,-11.27,,,,,,,2026-08-11,4.68,0,0,12,10,0,8,1,0,31,D,70
TJX,TJX,TJX,0.0,155.74000549316406,157.12200088500975,157.32716674804686,157.36291669209797,154.98195014953615,0.4891249225451722,168.41000366210938,-7.523304966114634,50.64935374094008,3.59,5.69,daily_close,일봉 종가,2026-08-12 12:38 KST,156.49,0.48156830639694964,29.3,27.36,93.6,31.173489,16.987467,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.23,33.07,1.92,,yfinance,12.95,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Apparel Retail,84.62,4.62,19.0,0.0,177.21,197.0,125.0,13.79,7.25,Finnhub,yfinance,2026-08-11,1.06,12.32,22.83,10.34,23.29,8,7,4,4,36.55,64.29,,,,,,,2026-08-11,4.68,0,0,20,10,8,8,5,0,51,C,71
VRTX,VRTX,VRTX,0.0,529.6500244140625,485.6859985351563,469.84766591389973,460.4979164123535,455.68744995117186,16.230987812110236,529.6500244140625,0.0,79.11650973987682,11.2,17.59,daily_close,일봉 종가,2026-08-12 12:38 KST,529.9899,0.0641698423998997,8.0,27.23,98.13,27.929113,6.2839494,23.54,9.767,12.5,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Biotechnology,81.08,4.34,25.0,-1.42,558.32,652.0,350.0,5.41,0.01,Finnhub,yfinance,2026-08-05,3.49,9.32,25.73,3.93,14.6,16,15,14,14,8.55,59.9,,,,,,,2026-08-11,4.68,0,0,20,0,8,5,1,0,34,D,72
C,C,C,0.0,135.77000427246094,132.96000175476075,134.5178342183431,126.5640001296997,120.10120010375977,13.046334387303645,145.6699981689453,-6.7961790491701315,57.38256039662058,1.88,8.77,daily_close,일봉 종가,2026-08-12 12:38 KST,136.57,0.5892286236756963,61.0,11.41,82.46,14.555436,1.178511,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.97,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,154.5,176.0,129.0,13.8,11.88,Finnhub,yfinance,2026-08-11,0.24,31.54,20.68,3.39,16.1,17,16,16,16,-29.62,-65.24,,,,,,,2026-08-11,4.68,8,8,6,20,15,10,3,0,70,A,73
SCHW,SCHW,SCHW,0.0,107.69999694824219,104.47050018310547,96.40766626993815,94.85058307647705,96.01629985809326,12.168451718527768,108.0199966430664,-0.29624116345939444,79.74137637916144,6.53,20.42,daily_close,일봉 종가,2026-08-12 12:38 KST,107.5,-0.18569819304479723,42.6,23.63,84.53,19.617487,4.2363214,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.19,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,125.0,145.0,91.0,16.06,0.93,Finnhub,yfinance,2026-08-12,0.46,35.3,20.68,3.1,15.31,17,16,16,16,-5.14,36.66,,,,,,,2026-08-11,4.68,4,0,20,20,15,10,1,0,70,A,74
DE,DE,DE,0.0,617.9500122070312,608.4680023193359,590.428667195638,590.3332514444987,553.3440502929687,11.675550117482386,662.489990234375,-6.723117131413026,53.66004904845695,5.74,7.54,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.05,36.71,6.48,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,61.76,,,0.0,,,,,7.18,Finnhub,,2026-08-08,,-26.91,35.66,9.06,34.77,9,8,8,8,0.67,-31.04,,,,,,,2026-08-11,4.68,0,0,16,0,0,0,5,0,21,D,75
ADP,ADP,ADP,0.0,271.0899963378906,260.98949966430666,238.86616694132488,223.25399996439617,235.48135040283202,15.12164163919724,326.80999755859375,-17.049662383940102,74.08301392395369,10.0,30.1,daily_close,일봉 종가,2026-08-12 12:38 KST,270.44,-0.23977142154683645,10.5,26.77,91.93,23.812378,15.533405,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.51,60.45,6.8,,yfinance,13.09,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,34.78,3.33,15.0,0.0,253.47,305.0,190.0,-6.5,0.98,Finnhub,yfinance,2026-08-11,2.27,10.25,40.45,9.68,35.48,23,21,22,22,-41.13,60.47,,,,,,,2026-08-11,4.68,4,0,20,0,8,5,1,5,43,C,76
PLTR,PLTR,PLTR,0.0,174.94000244140625,139.35849990844727,134.41908276875813,139.05395806630452,152.24404987335205,14.90761221008925,207.17999267578125,-15.56134345695619,79.19323327019985,30.83,30.82,daily_close,일봉 종가,2026-08-12 12:38 KST,174.41,-0.30296240654493556,215.4,287.86,62.08,182.76405,39.936165,38.1,2.139,92.8,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,69.23,4.12,27.0,2.56,185.68,255.0,70.0,6.14,15.06,Finnhub,yfinance,2026-08-05,0.85,164.38,34.97,9.68,35.48,23,21,22,22,422.63,312.56,,,,,,,2026-08-11,4.68,0,0,20,16,15,10,1,5,67,B,77
MDLZ,MDLZ,MDLZ,0.0,61.779998779296875,61.56549987792969,61.16983337402344,59.863583437601726,58.638400115966796,5.357579090011096,75.70999908447266,-18.39915529471018,53.99999197315354,5.07,1.33,daily_close,일봉 종가,2026-08-12 12:38 KST,,,144.9,23.6,90.16,38.411045,3.0096622,13.34,82.643,4.1,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.24,122.2,2.0,,yfinance,9.69,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Confectioners,63.64,4.04,23.0,1.88,69.13,77.0,55.0,11.9,3.7,Finnhub,yfinance,2026-08-08,0.27,-27.74,25.77,8.91,30.13,9,7,6,6,49.05,-66.22,,,,,,,2026-08-11,4.68,0,0,12,20,0,10,5,5,52,C,78
ADI,ADI,ADI,0.0,385.29998779296875,376.12049865722656,396.43733469645184,375.27483393351235,336.06180099487307,14.651527383454944,445.4800109863281,-13.509028847358612,49.242332365260495,-1.9,-9.72,daily_close,일봉 종가,2026-08-12 12:38 KST,,,110.5,41.41,92.87,56.147324,5.4467106,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.14,60.57,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.45,30.0,2.28,457.73,550.0,365.0,18.8,3.84,Finnhub,yfinance,2026-08-12,0.51,-16.56,34.97,9.83,35.92,23,21,22,22,60.56,-44.59,,,,,,,2026-08-11,4.68,0,0,6,20,0,10,5,5,46,C,79
LRCX,LRCX,LRCX,0.0,311.4100036621094,305.0869964599609,331.44849853515626,288.10658213297523,246.86049911499023,26.148170638288832,433.3299865722656,-28.135597971091226,47.685347366084336,-10.02,4.1,daily_close,일봉 종가,2026-08-12 12:38 KST,,,34.7,22.65,87.32,53.456295,36.125946,65.07,29.946,30.0,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,0.33,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,368.13,500.0,290.0,18.21,4.6,Finnhub,yfinance,2026-08-12,1.54,11.79,34.97,9.68,35.48,23,21,22,22,52.86,273.2,,,,,,,2026-08-11,4.68,0,0,20,5,8,10,5,5,53,C,80
CB,CB,CB,0.0,347.07000732421875,351.5389999389648,338.6923334757487,333.24650014241536,321.2272505187988,8.045007627367392,363.5,-4.519942964451513,53.761755752298356,0.25,8.43,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-0.7,12.8,85.01,12.343838,1.803735,14.82,30.941,6.1,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.18,13.93,4.08,,yfinance,-17.02,10.0,True,10.0,yfinance dividend history,Financial Services,Insurance - Property & Casualty,51.43,3.52,23.0,-2.86,365.26,425.0,306.0,5.24,7.69,Finnhub,yfinance,2026-08-11,,8.53,20.68,3.39,16.1,17,16,16,16,-40.31,-46.79,,,,,,,2026-08-11,4.68,8,3,12,0,8,0,5,0,36,D,81
