yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
ABBV,ABBV,AbbVie Inc.,0.0,244.11000061035156,223.1702495574951,9.382859540810687,261.07000732421875,-6.496344366668218,59.286863903446715,10.16,17.15,daily_close,일봉 종가,2026-07-16 13:42 KST,244.7787,0.27393363154990197,-46.2,60.33,76.8,123.67488,-66.6472,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.83,325.98,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,77.5,,,2.5,,,,,1.01,Finnhub,,,,,,,,,,-6.85,23.01,4.55,15.74,15,14,14,14,437.48,,2026-07-15,4.55,0,0,0,0,0,0,3,0,3,D,67
BKNG,BKNG,BKNG,0.0,182.8000030517578,187.10033226013184,-2.298408108861684,232.6367950439453,-21.422575041395874,51.62304034828897,4.67,-4.8,daily_close,일봉 종가,2026-07-16 13:42 KST,,,240.0,28.87,97.25,23.192614,-15.717479,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.88,20.73,1.61,,yfinance,,,,,,Consumer Cyclical,Travel Services,82.61,,,0.0,,,,,2.94,Finnhub,,,,2026-07-14,,,,,0.1,18.76,27.23,16.08,24.29,7,6,5,5,-14.83,,2026-07-15,4.55,4,0,0,20,12,10,5,5,56,B,68
ISRG,ISRG,ISRG,0.0,388.9700012207031,487.223650970459,-20.16602633186071,610.4500122070312,-36.28143280488857,44.425182428076994,-6.62,-17.1,daily_close,일봉 종가,2026-07-16 13:42 KST,389.23,0.06684288723576111,18.8,72.94,89.08,49.527977,8.25684,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Instruments & Supplies,70.0,,,0.0,,,,,14.24,Finnhub,,,,2026-07-14,,,,,2.63,25.08,23.01,3.59,15.2,15,14,13,13,115.25,130.0,2026-07-15,4.55,0,0,16,0,15,8,5,5,49,C,69
BLK,BLK,BLK,0.0,1093.4000244140625,1059.7881021118164,3.171570074741198,1202.5899658203125,-9.079565313998707,73.205159731646,4.85,3.92,daily_close,일봉 종가,2026-07-16 13:42 KST,1088.077,-0.48683229332421457,45.9,23.39,84.31,23.921701,2.604133,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.1,53.76,22.92,,yfinance,,,,,,Financial Services,Asset Management,,,,,,,,,,,,,,2026-07-14,,,,,0.52,-1.66,18.62,3.0,15.92,16,15,15,15,28.47,-13.2,2026-07-15,4.55,4,3,12,20,0,10,1,0,50,C,70
TJX,TJX,TJX,0.0,150.97000122070312,153.58485023498534,-1.7025435843974757,168.41000366210938,-10.35568081596692,25.3300815040146,-9.78,-6.04,daily_close,일봉 종가,2026-07-16 13:42 KST,151.3441,0.24779676510035736,29.3,27.36,93.98,29.38835,16.07712,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.27,33.07,1.92,,yfinance,,,,,,Consumer Cyclical,Apparel Retail,84.62,,,0.62,,,,,7.25,Finnhub,,,,,,,,,1.0,12.32,24.13,12.63,20.16,7,6,4,4,21.79,27.29,2026-07-15,4.55,0,0,20,16,8,8,3,5,60,B,71
VRTX,VRTX,VRTX,0.0,477.0799865722656,448.3579997253418,6.406038670999184,529.5900268554688,-9.915224536041674,50.822529913845536,5.91,8.13,daily_close,일봉 종가,2026-07-16 13:42 KST,,,61.4,27.23,98.05,29.670427,6.558894,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Biotechnology,,,,,,,,,,,,,,2026-07-16,,,,,0.48,9.32,23.01,3.59,15.2,15,14,13,13,28.95,82.7,2026-07-15,4.55,0,0,20,20,8,10,5,0,63,B,72
C,C,C,0.0,134.88999938964844,116.81549991607666,15.472689400428003,145.6699981689453,-7.40028757795029,36.012862508927405,-4.48,2.05,daily_close,일봉 종가,2026-07-16 13:42 KST,134.5489,-0.25287225976117134,56.1,11.47,81.63,17.613104,1.2696815,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.78,29.17,2.4,,yfinance,,,,,,Financial Services,Banks - Diversified,,,,,,,,,,,,,,,,,,,0.31,31.54,18.83,3.0,15.92,16,15,15,15,-6.46,-57.68,2026-07-15,4.55,8,6,6,20,15,10,5,0,70,A,73
SCHW,SCHW,SCHW,0.0,102.79000091552734,95.02189979553222,8.175063997573712,107.20999908447266,-4.122748070786493,78.44311622531393,13.02,11.39,daily_close,일봉 종가,2026-07-16 13:42 KST,,,38.6,23.63,84.49,18.343935,3.7761407,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.25,22.47,1.28,,yfinance,,,,,,Financial Services,Capital Markets,85.71,,,0.0,,,,,0.71,Finnhub,,,,,,,,,0.48,35.3,18.83,2.86,15.43,16,15,15,15,-2.58,32.03,2026-07-15,4.55,4,0,16,20,15,10,1,0,66,B,74
DE,DE,DE,0.0,589.47998046875,538.8502000427246,9.395891552422366,662.489990234375,-11.020545342850479,46.2822380623149,2.43,-0.17,daily_close,일봉 종가,2026-07-16 13:42 KST,584.755,-0.8015506251786084,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.1,36.71,6.48,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,61.76,,,0.0,,,,,7.18,Finnhub,,,,2026-07-14,,,,,,-26.91,30.17,12.17,43.06,7,6,6,6,18.99,-48.66,2026-07-15,4.55,0,0,16,0,0,0,5,5,26,D,75
ADP,ADP,ADP,0.0,247.47000122070312,237.93290061950682,4.0083151915369895,326.80999755859375,-24.277101964625718,72.9433167912976,10.86,23.44,daily_close,일봉 종가,2026-07-16 13:42 KST,247.47,-4.932731725524174e-07,10.5,26.77,90.64,21.969246,14.871616,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.75,60.45,6.8,,yfinance,,,,,,Technology,Software - Application,34.78,,,0.0,,,,,0.98,Finnhub,,,,,,,,,2.09,10.25,35.07,9.57,33.3,19,17,18,18,-37.36,55.4,2026-07-15,4.55,4,0,20,0,8,5,1,5,43,C,76
PLTR,PLTR,PLTR,0.0,133.75999450683594,156.08459987640381,-14.302887912866291,207.17999267578125,-35.43778393883875,71.15705814266369,-0.71,-8.63,daily_close,일봉 종가,2026-07-16 13:42 KST,133.76,4.106731667908614e-06,325.0,287.86,62.25,141.26967,35.668083,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,68.42,,,0.0,,,,,14.6,Finnhub,,,,2026-07-16,,,,,0.43,164.38,30.3,9.57,34.89,19,17,18,18,366.24,272.71,2026-07-15,4.55,0,0,20,20,15,10,1,5,71,A,77
MDLZ,MDLZ,MDLZ,0.0,58.720001220703125,58.67605010986328,0.0749046855702613,75.70999908447266,-22.44089033050062,39.49930931075702,-4.52,2.57,daily_close,일봉 종가,2026-07-16 13:42 KST,59.0,0.47683714829037643,41.3,23.6,90.08,28.633663,2.8833501,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.41,97.52,2.0,,yfinance,,,,,,Consumer Defensive,Confectioners,64.71,,,-1.0,,,,,3.79,Finnhub,,,,2026-07-14,,,,,0.69,-27.74,24.99,9.3,30.13,9,7,6,6,14.58,-69.0,2026-07-15,4.55,0,3,12,20,0,10,5,5,55,B,78
ADI,ADI,ADI,0.0,390.9599914550781,323.2246509552002,20.956118383825313,445.4800109863281,-12.238488414000518,40.92543248587273,-8.56,5.25,daily_close,일봉 종가,2026-07-16 13:42 KST,,,110.5,41.41,93.4,57.79792,5.615175,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.13,60.57,4.4,,yfinance,,,,,,Technology,Semiconductors,84.62,,,1.69,,,,,3.84,Finnhub,,,,,,,,,0.52,-16.56,30.3,9.74,34.89,19,17,18,18,90.75,-42.35,2026-07-15,4.55,0,0,6,20,0,10,5,5,46,C,79
LRCX,LRCX,LRCX,0.0,335.42999267578125,231.37114921569824,44.97485698317254,433.3299865722656,-22.592480772192715,43.172754691543595,-13.75,25.35,daily_close,일봉 종가,2026-07-16 13:42 KST,335.75,0.09540212002689383,40.8,22.65,88.05,74.10227,46.22637,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,0.31,19.09,1.04,,yfinance,,,,,,Technology,Semiconductor Equipment & Materials,80.95,,,2.9,,,,,5.06,Finnhub,,,,,,,,,1.82,11.79,30.3,9.57,33.3,19,17,18,18,144.56,383.03,2026-07-15,4.55,0,0,20,5,8,10,5,5,53,C,80
CB,CB,CB,0.0,337.44000244140625,314.3365505981445,7.349909451922993,361.1700134277344,-6.570315946530318,51.38068726038813,3.21,2.0,daily_close,일봉 종가,2026-07-16 13:42 KST,338.0,0.16595470440437457,78.7,12.8,84.79,12.437411,1.8518636,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.21,13.72,4.08,,yfinance,,,,,,Financial Services,Insurance - Property & Casualty,54.29,,,0.0,,,,,6.53,Finnhub,,,,,,,,,0.16,8.53,18.83,3.0,15.92,16,15,15,15,-33.95,-38.27,2026-07-15,4.55,8,3,16,20,8,10,5,0,70,A,81
MRSH,MRSH,마쉬,0.0,176.22000122070312,178.3531495666504,-1.196025049812819,244.27000427246094,-27.85851797662976,62.167919692682,6.04,0.24,daily_close,일봉 종가,2026-07-16 13:42 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-15,,,,,,,27.24,3.97,24.41,12,10,9,9,,,2026-07-15,4.55,0,0,0,0,0,0,3,5,8,D,82
GILD,GILD,GILD,0.0,131.6999969482422,130.7072498703003,0.7595195208582385,155.8000030517578,-15.468553036876026,60.18056392197689,5.95,-4.32,daily_close,일봉 종가,2026-07-16 13:42 KST,,,54.8,72.38,92.21,17.187756,6.6724763,43.36,94.635,4.4,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.49,43.4,3.28,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,,,,,,2026-07-14,,,,,0.31,22.75,25.51,3.59,15.2,15,14,13,13,-32.62,85.86,2026-07-15,4.55,8,0,20,20,12,10,3,5,78,A,83
PANW,PANW,PANW,0.0,354.0199890136719,206.88940002441407,71.11557623150128,357.5299987792969,-0.9817385331606054,69.60090696158707,24.42,110.91,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-56.04,116.13,83.09,289.73685,9.70557,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,,,-0.32,,,,,4.94,Finnhub,,,,2026-07-14,,,,,,58.11,30.3,9.61,34.89,19,17,18,18,856.23,0.99,2026-07-15,4.55,0,0,0,0,15,0,1,0,16,D,84
AMT,AMT,AMT,0.0,168.6300048828125,180.1440503692627,-6.391576886857201,242.8300018310547,-30.55635481148895,42.68873239500839,-9.22,-7.53,daily_close,일봉 종가,2026-07-16 13:42 KST,168.75,0.07115881735927675,76.9,45.04,96.67,28.3479,22.313797,29.95,444.55,6.8,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,4.14,82.26,6.98,,yfinance,,,,,,Real Estate,REIT - Specialty,,,,,,,,,,,,,,,,,,,0.37,30.31,,,,2,1,1,1,,,2026-07-15,4.55,0,0,20,20,15,10,5,5,75,A,85
KLAC,KLAC,KLAC,0.0,224.5,156.8520149230957,43.12854068854136,301.7099914550781,-25.590797004339176,46.10433963152428,-12.45,25.32,daily_close,일봉 종가,2026-07-16 13:42 KST,224.798,0.13273942093541283,11.8,2.42,93.8,70.436264,55.73638,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,-3.81,22.22,3.22,18.3,12,9,8,8,216.99,1630.94,2026-07-15,4.55,0,0,20,0,0,5,5,5,35,D,86
SO,SO,SO,0.0,94.5999984741211,92.83270015716553,1.9037454624970824,99.72000122070312,-5.134378944952374,46.02961489872344,0.83,0.1,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-0.8,19.71,72.55,24.571428,2.8727603,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.21,75.7,3.04,,yfinance,2.88,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,42.42,3.42,19.0,0.0,101.45,114.0,81.0,7.24,3.15,Finnhub,yfinance,,,2026-07-16,,,,,,4.06,,,,3,2,2,2,,,2026-07-15,4.55,4,3,12,0,4,0,5,0,28,D,87
MO,MO,MO,0.0,70.5199966430664,65.15935029983521,8.226979425920938,74.55000305175781,-5.405776316190751,43.13550978429981,1.34,9.9,daily_close,일봉 종가,2026-07-16 13:42 KST,70.79,0.3828748862541913,106.3,9.83,63.44,14.935282,-37.221645,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,6.01,87.68,4.24,,yfinance,,,,,,Consumer Defensive,Tobacco,52.17,,,-2.0,,,,,-0.83,Finnhub,,,,,,,,,0.14,-5.05,25.56,9.03,29.15,9,7,7,7,-41.57,,2026-07-15,4.55,8,0,0,20,0,10,5,0,43,C,88
DUK,DUK,DUK,0.0,124.33999633789062,124.48190029144287,-0.11399565175339724,133.4600067138672,-6.833515598069385,44.85673655474295,-0.75,-2.88,daily_close,일봉 종가,2026-07-16 13:42 KST,,,12.0,22.09,70.77,19.319508,1.8294882,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.43,65.23,4.26,,yfinance,,,,,,Utilities,Utilities - Regulated Electric,50.0,,,1.72,,,,,2.48,Finnhub,,,,2026-07-16,,,,,1.61,33.51,,,,3,2,2,2,,,2026-07-15,4.55,4,3,6,5,15,5,5,0,43,C,89
BSX,BSX,BSX,0.0,43.040000915527344,76.28455003738404,-43.579662075170994,108.13999938964844,-60.19974000513329,42.09354757053625,-7.96,-32.99,daily_close,일봉 종가,2026-07-16 13:42 KST,,,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Devices,80.0,,,-7.8,,,,,2.21,Finnhub,,,,2026-07-14,,,,,0.18,34.65,25.51,5.51,16.27,15,14,13,13,-30.0,-55.49,2026-07-15,4.55,8,3,12,20,15,10,5,1,74,A,90
CI,CI,CI,0.0,297.80999755859375,280.5526998901367,6.151178611082675,366.8500061035156,-18.819683084710256,65.94820656562717,1.35,6.88,daily_close,일봉 종가,2026-07-16 13:42 KST,290.874,-2.329000911807562,29.1,16.46,92.75,11.750213,1.7368547,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.1,25.82,6.24,,yfinance,,,,,,Healthcare,Healthcare Plans,84.85,,,-0.44,,,,,-0.99,Finnhub,,,,2026-07-16,,,,,0.4,12.94,25.51,5.51,15.2,15,14,13,13,-53.94,-68.48,2026-07-15,4.55,12,6,16,20,8,8,1,5,76,A,91
ZTS,ZTS,ZTS,0.0,74.52999877929688,114.54720031738282,-34.93511969494485,196.47999572753906,-62.0673857899262,37.34352563779468,-6.78,-39.1,daily_close,일봉 종가,2026-07-16 13:42 KST,,,6.0,29.69,102.86,12.138436,9.50759,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.84,33.28,2.12,,yfinance,15.44,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - Specialty & Generic,54.17,3.95,17.0,-4.16,114.76,160.0,80.0,53.98,2.47,Finnhub,yfinance,,,2026-07-16,,,,,2.02,8.97,25.51,3.59,15.2,15,14,13,13,-52.42,164.84,2026-07-15,4.55,8,0,20,0,8,5,5,1,47,C,92
ICE,ICE,ICE,0.0,139.83999633789062,155.66880043029786,-10.168257254281812,188.4499969482422,-25.794641229791214,67.3620894075966,-0.19,-13.27,daily_close,일봉 종가,2026-07-16 13:42 KST,,,79.7,31.44,96.33,17.890831,2.3599777,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.49,28.53,2.08,,yfinance,,,,,,Financial Services,Financial Data & Stock Exchanges,,,,,,,,,,,,,,,,,,,0.22,17.35,18.83,3.0,15.92,16,15,15,15,-4.99,-21.33,2026-07-15,4.55,8,3,12,20,12,10,1,5,71,A,93
CME,CME,CME,0.0,245.17999267578125,279.36924926757814,-12.238017133750692,326.4599914550781,-24.897384337057808,62.71664999616438,-7.85,-14.76,daily_close,일봉 종가,2026-07-16 13:42 KST,245.21,0.012238895960176797,21.3,21.98,92.62,18.826088,3.0015087,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,2.12,95.56,5.2,,yfinance,,,,,,Financial Services,Financial Data & Stock Exchanges,47.62,,,0.0,,,,,-0.01,Finnhub,,,,,,,,,0.88,12.23,18.62,2.86,15.43,16,15,15,15,1.11,4.95,2026-07-15,4.55,4,0,16,16,8,8,3,5,60,B,94
EQIX,EQIX,EQIX,0.0,1022.5999755859375,916.7370993041992,11.54779013111697,1115.93994140625,-8.364246350273142,31.757709820651783,-3.93,-6.06,daily_close,일봉 종가,2026-07-16 13:42 KST,1022.0,-0.058671582266929076,20.0,79.09,100.05,71.92832,7.0600653,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,1.93,132.99,19.7,,yfinance,14.8,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,79.49,4.47,29.0,0.0,1198.97,1350.0,950.0,17.25,-1.66,Finnhub,yfinance,,,2026-07-15,,,,,3.6,15.53,,,,2,1,1,1,,,2026-07-15,4.55,0,0,12,0,12,8,3,0,35,D,95
SHW,SHW,SHW,0.0,332.2900085449219,333.1013493347168,-0.24357175118485166,399.7099914550781,-16.867224825860607,49.221648920782364,3.76,-3.84,daily_close,일봉 종가,2026-07-16 13:42 KST,,,7.5,31.31,82.92,33.10577,19.052626,60.72,329.521,6.8,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.96,30.45,3.2,,yfinance,,,,,,Basic Materials,Specialty Chemicals,,,,,,,,,,,,,,,,,,,4.41,5.32,,,,2,1,1,1,,,2026-07-15,4.55,0,0,20,0,4,5,5,5,39,D,96
MCO,MCO,MCO,0.0,504.4599914550781,471.3596501159668,7.022311165363382,539.6099853515625,-6.513962834394868,75.00686791517455,11.1,10.79,daily_close,일봉 종가,2026-07-16 13:42 KST,,,7.8,39.49,80.92,35.45046,29.43174,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.82,27.62,4.12,,yfinance,10.33,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,70.0,4.22,20.0,0.0,541.0,610.0,490.0,7.24,4.12,Finnhub,yfinance,,,2026-07-16,,,,,4.54,25.13,18.62,2.86,15.43,16,15,15,15,90.39,929.08,2026-07-15,4.55,0,0,20,0,15,5,1,0,41,C,97
PH,PH,PH,0.0,952.9500122070312,893.7404483032227,6.6249171128171085,1023.02001953125,-6.849329044051844,47.76667566108968,3.71,-3.63,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-4.2,23.7,91.39,35.71397,8.362491,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,22.22,3.22,18.3,12,9,8,8,60.73,159.7,2026-07-15,4.55,0,0,20,0,15,0,5,0,40,C,98
REGN,REGN,REGN,0.0,664.4500122070312,703.1868490600586,-5.508754451936418,1201.760009765625,-44.710257721371796,66.32961290561406,8.04,-11.47,daily_close,일봉 종가,2026-07-16 13:42 KST,,,-7.2,20.38,92.18,16.200586,2.1506202,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.57,8.74,3.76,,yfinance,,,,,,Healthcare,Biotechnology,71.05,,,0.0,,,,,20.07,Finnhub,,,,2026-07-14,,,,,,9.22,25.51,5.51,16.27,15,14,13,13,-36.49,-60.97,2026-07-15,4.55,8,3,12,0,8,0,1,5,37,D,99
WM,WM,WM,0.0,232.8000030517578,222.14429954528808,4.796748567611738,246.50999450683594,-5.5616371589744755,62.91284230752085,7.31,3.95,daily_close,일봉 종가,2026-07-16 13:42 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-15,,,,,,,27.24,3.97,24.41,12,10,9,9,,,2026-07-15,4.55,0,0,0,0,0,0,3,0,3,D,100
