yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NFLX,NFLX,넷플릭스,325.83,70.4000015258789,72.60849952697754,80.11416587829589,85.8859162012736,92.28905490875245,-23.717929937104213,133.91299438476562,-47.42855101604103,29.67651796263172,-4.62,-23.58,daily_close,일봉 종가,2026-07-28 13:45 KST,,,11.1,37.65,88.06,22.0,9.722414,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,77.59,4.27,45.0,0.0,94.84,135.0,70.0,34.72,-7.14,Finnhub,yfinance,2026-07-28,1.98,45.02,20.29,6.38,32.93,6,5,5,5,8.43,52.39,,,,,,,2026-07-27,4.25,4,0,20,5,15,5,3,3,55,B,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1048.22998046875,1061.6439971923828,1025.3331665039063,952.3784164428711,911.7334512329102,14.97110027621117,1152.0699462890625,-9.01333865663208,50.758517981355425,2.81,15.75,daily_close,일봉 종가,2026-07-28 13:45 KST,1046.24,-0.18984197226071578,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.72,28.31,18.0,,yfinance,,,,,,Financial Services,Capital Markets,,,,,,,,,,,,2026-07-25,0.77,49.8,20.06,3.27,16.16,17,16,16,16,-7.18,-12.43,,,,,,,2026-07-27,4.25,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,279.4100036621094,294.3619979858398,298.4019994099935,256.2510000864665,224.56485046386717,24.422857399522936,332.2799987792969,-15.911278232640234,41.7820449927046,-2.11,3.79,daily_close,일봉 종가,2026-07-28 13:45 KST,,,31.3,26.03,92.64,48.790596,15.481097,32.35,83.741,18.6,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-24,1.56,-12.2,17.96,2.24,11.73,8,7,6,6,171.66,591.12,,,,,,,2026-07-27,4.25,0,0,20,5,0,10,5,5,45,C,34
PM,PM,Philip Morris International Inc,278.05,195.66000366210938,186.04149932861327,181.71350072224934,176.33283348083495,169.22474990844728,15.621387396325833,195.66000366210938,0.0,58.08174933122083,8.24,20.25,daily_close,일봉 종가,2026-07-28 13:45 KST,,,-9.3,19.77,84.09,24.991562,-29.843803,,,9.1,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.01,81.09,5.88,,yfinance,,,,,,Consumer Defensive,Tobacco,73.08,,,2.71,,,,,1.09,Finnhub,,2026-07-22,,20.26,25.77,8.34,29.15,9,7,7,7,-3.02,,,,,,,,2026-07-27,4.25,4,0,0,0,12,0,3,0,19,D,35
WFC,WFC,Wells Fargo & Company,251.55,87.2699966430664,86.40850028991699,81.74750022888183,82.24233360290528,84.68160011291504,3.0566221312539974,96.38999938964844,-9.461565312097566,50.306736293954486,4.07,7.07,daily_close,일봉 종가,2026-07-28 13:45 KST,,,25.0,12.27,79.47,12.684592,1.6405985,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.06,26.16,1.8,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,72.41,4.12,23.0,0.0,99.93,115.0,90.0,14.51,4.4,Finnhub,yfinance,2026-07-28,0.51,13.84,20.06,3.27,16.16,17,16,16,16,-36.77,-49.83,,,,,,,2026-07-27,4.25,8,6,12,20,8,8,5,0,67,B,36
RTX,RTX,RTX Corporation,249.94,218.4199981689453,197.66249923706056,185.2843335469564,191.46966679890951,186.77134986877442,16.945130140359982,218.4199981689453,0.0,71.04189895097007,16.19,26.41,daily_close,일봉 종가,2026-07-28 13:45 KST,,,32.5,32.9,81.57,35.080524,3.8062053,11.57,57.229,8.7,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.34,51.03,2.92,,yfinance,,,,,,Industrials,Aerospace & Defense,,,,,,,,,,,,2026-07-28,1.08,49.14,34.66,9.34,34.82,9,8,8,8,1.21,-59.25,,,,,,,2026-07-27,4.25,0,0,12,10,15,10,1,0,48,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,170.0399932861328,178.89899978637695,201.58766708374023,168.91375020345052,169.1646997833252,0.5174208945061994,251.02000427246094,-32.26038148674047,36.61766437360552,-10.22,9.0,daily_close,일봉 종가,2026-07-28 13:45 KST,169.8,-0.14113931757745676,173.0,19.11,84.55,19.137634,6.909698,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.16,38.28,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,39.58,3.44,30.0,2.85,221.9,314.0,100.0,30.5,1.08,Finnhub,yfinance,2026-07-21,0.11,-11.66,37.04,9.57,34.01,20,18,19,19,-48.33,-27.8,,,,,,,2026-07-27,4.25,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,507.0199890136719,520.9019973754882,512.7240005493164,502.0583325703939,473.2264002990723,7.141103854992564,546.6400146484375,-7.247919027707218,28.34142264392861,-2.42,0.46,daily_close,일봉 종가,2026-07-28 13:45 KST,,,13.4,32.12,89.33,35.334435,6.3999376,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.26,40.45,6.4,,yfinance,,,,,,Basic Materials,Specialty Chemicals,79.31,,,-0.69,,,,,0.07,Finnhub,,2026-07-24,2.64,7.72,,,,2,1,1,1,,,,,,,,,2026-07-27,4.25,0,0,16,0,4,5,3,0,28,D,39
IBM,IBM,International Business Machines,234.13,216.27999877929688,252.1074981689453,254.51949869791667,252.47849922180177,271.65729988098144,-20.384985467331994,329.2300109863281,-34.30732571087564,16.11224995830129,-20.38,-4.76,daily_close,일봉 종가,2026-07-28 13:45 KST,,,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,3.13,59.47,6.76,,yfinance,,,,,,Technology,Information Technology Services,,,,,,,,,,,,2026-07-21,1.73,17.14,37.04,9.57,34.01,20,18,19,19,-33.52,-17.2,,,,,,,2026-07-27,4.25,4,0,20,5,12,5,1,5,52,C,40
AXP,AXP,American Express Company,230.63,335.3900146484375,347.8550003051758,329.23183288574216,324.3819994608561,339.1734001159668,-1.1154723413556924,384.8900146484375,-12.860816886926466,41.45078996070271,-1.46,6.25,daily_close,일봉 종가,2026-07-28 13:45 KST,336.16,0.2295790923798489,17.6,18.82,65.27,22.175802,7.0603456,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.13,21.29,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.73,25.0,4.29,374.94,450.0,319.0,11.79,2.63,Finnhub,yfinance,2026-07-21,1.26,17.13,19.08,3.03,15.68,17,16,16,16,16.23,133.01,,,,,,,2026-07-27,4.25,4,0,20,10,12,8,5,5,64,B,41
MCD,MCD,McDonald's Corporation,197.95,270.6700134277344,270.9809997558594,276.5563339233398,296.7877502441406,301.01129989624025,-10.07978321045244,341.05999755859375,-20.638592809104342,36.975190499343185,0.34,-6.69,daily_close,일봉 종가,2026-07-28 13:45 KST,,,6.9,25.8,77.2,22.220758,-149.03868,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-24,3.22,1.67,17.96,2.47,12.18,8,7,7,7,23.72,,,,,,,,2026-07-27,4.25,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,177.2100067138672,183.07699966430664,186.03483352661132,196.3240830739339,200.05054985046388,-11.417385832565724,272.8299865722656,-35.04745979711844,43.89611340839331,-2.99,-10.58,daily_close,일봉 종가,2026-07-28 13:45 KST,,,-12.0,32.59,46.26,20.29118,3.710455,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.3,40.38,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.39,26.0,0.0,252.73,300.0,170.0,42.62,2.79,Finnhub,yfinance,2026-07-28,,18.43,22.0,6.42,38.88,6,5,5,5,-7.77,-42.2,,,,,,,2026-07-27,4.25,4,0,16,0,12,0,5,5,42,C,43
PEP,PEP,펩시코,194.13,139.7899932861328,138.44299774169923,144.15749918619792,151.87958272298178,149.8308497619629,-6.70146134242851,179.3000030517578,-22.035699438454444,40.18902448857143,-1.13,-9.98,daily_close,일봉 종가,2026-07-28 13:45 KST,,,137.0,23.3,83.22,17.80343,8.342091,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.23,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,43.33,3.33,22.0,-1.5,155.91,183.0,124.0,11.53,0.48,Finnhub,yfinance,2026-07-24,0.13,-4.36,25.77,8.44,26.64,9,7,6,6,-30.91,-1.16,,,,,,,2026-07-27,4.25,8,0,20,20,0,10,5,5,68,B,44
AMGN,AMGN,Amgen Inc.,182.21,376.260009765625,365.9919998168945,347.9140019734701,354.26708424886067,341.9242008972168,10.041935837916787,388.1600036621094,-3.065744482742544,58.31635663244411,5.0,11.31,daily_close,일봉 종가,2026-07-28 13:45 KST,377.6,0.3561341092851489,4.4,24.27,86.52,25.831453,21.511042,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.68,67.22,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.56,29.0,-1.16,356.62,427.0,215.0,-5.22,9.4,Finnhub,yfinance,2026-07-28,5.87,6.74,25.32,4.0,15.2,15,14,13,13,2.02,437.78,,,,,,,2026-07-27,4.25,0,0,20,0,4,2,3,0,29,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,88.83000183105469,88.42300033569336,88.94716682434083,90.59991696675618,87.61055023193359,1.3919004000007031,97.87999725341797,-9.246011111884513,52.05949868141659,0.3,-5.67,daily_close,일봉 종가,2026-07-28 13:45 KST,,,160.0,24.14,86.97,22.502539,3.3480608,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.8,58.95,2.49,,yfinance,,,,,,Utilities,Utilities - Regulated Electric,,,,,,,,,,,,2026-07-28,0.14,-4.52,,,,3,2,2,2,,,,,,,,,2026-07-27,4.25,4,0,12,20,0,10,5,0,51,C,46
DIS,DIS,Walt Disney Company (The),180.41,96.6500015258789,96.63100051879883,100.52216720581055,101.25116710662842,104.95530014038086,-7.91317694617934,124.01000213623047,-22.062736988178898,47.54582373278108,-2.17,-4.59,daily_close,일봉 종가,2026-07-28 13:45 KST,,,-29.8,41.6,78.1,15.8064,1.5857906,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-25,,130.44,22.22,3.22,18.3,8,7,6,6,-28.86,-50.75,,,,,,,2026-07-27,4.25,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,559.530029296875,529.5230026245117,489.3480016072591,496.3668327331543,529.8024504089356,5.61106859075374,639.4500122070312,-12.498237764405733,67.7416928871829,9.06,20.0,daily_close,일봉 종가,2026-07-28 13:45 KST,559.52,-0.001792450154573715,9.4,32.43,93.89,30.114641,4.003793,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.34,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.39,26.0,-4.73,618.0,750.0,510.0,10.45,3.16,Finnhub,yfinance,2026-07-28,3.2,7.16,23.4,5.51,16.27,15,14,13,13,28.7,-27.34,,,,,,,2026-07-27,4.25,0,0,12,0,4,5,1,5,27,D,48
ABT,ABT,Abbott Laboratories,153.99,104.48999786376953,96.30299949645996,90.80083325703939,98.38933334350585,108.87389987945556,-4.026586739833752,140.22000122070312,-25.481388565027448,66.3887821269775,11.02,14.41,daily_close,일봉 종가,2026-07-28 13:45 KST,,,-47.5,26.29,82.52,33.383385,3.495935,12.33,64.773,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.41,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,71.43,4.33,24.0,0.84,119.12,135.0,103.0,14.0,-0.22,Finnhub,yfinance,2026-07-28,,6.82,23.4,5.51,16.27,15,14,13,13,42.66,-36.55,,,,,,,2026-07-27,4.25,0,0,12,0,4,0,1,5,22,D,49
UNP,UNP,Union Pacific Corporation,152.51,299.29998779296875,289.15899963378905,274.00600179036456,263.51125106811526,249.43955070495605,19.988986087851398,307.32000732421875,-2.609663978951094,64.28821671798252,11.53,13.04,daily_close,일봉 종가,2026-07-28 13:45 KST,301.0,0.567996082982529,6.6,19.51,90.57,24.234816,9.150666,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.84,44.7,5.52,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,65.52,4.2,24.0,0.0,327.75,375.0,245.0,9.51,1.49,Finnhub,yfinance,2026-07-28,3.67,7.07,35.08,8.9,27.39,9,8,8,8,-30.92,2.82,,,,,,,2026-07-27,4.25,4,0,20,0,4,5,3,0,36,D,50
HON,HON,Honeywell International Inc.,145.11,245.75,228.65299911499022,231.27866973876954,237.55036481221518,226.59367622375487,8.454041655305861,260.1363525390625,-5.530312237657065,71.89085319585362,0.91,11.42,daily_close,일봉 종가,2026-07-28 13:45 KST,247.64,0.7690742624618458,-41.9,12.54,83.43,18.34567,5.431762,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,3.87,74.12,9.52,,yfinance,5.43,10.0,False,10.0,yfinance dividend history,Industrials,Conglomerates,62.5,4.0,17.0,1.89,245.88,275.0,164.0,0.05,4.16,Finnhub,yfinance,2026-07-28,,-2.87,35.08,9.34,34.82,9,8,8,8,-47.7,-41.84,,,,,,,2026-07-27,4.25,4,0,20,0,0,0,1,0,25,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.670000076293945,24.4689998626709,25.301666673024496,26.223416662216188,25.83170002937317,-4.497187377362924,31.389999389648438,-21.408089977760763,59.3167778386258,1.56,-6.05,daily_close,일봉 종가,2026-07-28 13:45 KST,24.6898,0.0802591148959205,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.97,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,2026-07-28,,91.72,27.75,5.51,16.27,15,14,13,13,-34.31,-72.59,,,,,,,2026-07-27,4.25,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,115.58000183105469,111.38250007629395,114.92850049336751,117.11308364868164,107.1885503768921,7.828682657482451,133.8000030517578,-13.61733991415164,64.46514804721133,9.08,-9.88,daily_close,일봉 종가,2026-07-28 13:45 KST,,,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-24,,-16.28,22.22,3.22,18.3,8,7,6,6,-19.17,-37.88,,,,,,,2026-07-27,4.25,8,3,12,0,0,0,3,5,31,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,211.5500030517578,212.76650009155273,217.25149943033855,235.00150044759116,239.74155067443849,-11.759141268325202,287.3900146484375,-26.389229872671226,40.16826050991129,-4.91,-9.4,daily_close,일봉 종가,2026-07-28 13:45 KST,212.0,0.21271422441534604,-0.7,19.46,81.07,18.28765,-13.081578,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.36,40.57,5.0,,yfinance,8.3,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,68.29,,33.0,0.0,263.73,300.0,202.0,24.67,1.24,Finnhub,yfinance,2026-07-22,,-5.25,26.5,16.08,24.29,7,6,5,5,-30.99,,,,,,,,2026-07-27,4.25,4,0,0,0,0,0,5,5,14,D,54
CRM,CRM,세일즈포스,124.31,173.60000610351562,166.0884994506836,171.89083353678384,179.72558364868163,206.259850692749,-15.83431990256043,367.8699951171875,-52.809414084393005,53.18252917231051,9.62,-4.2,daily_close,일봉 종가,2026-07-28 13:45 KST,,,52.2,233.06,94.09,20.125444,4.0683236,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,1.01,19.56,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,75.86,4.36,53.0,1.72,243.64,475.0,160.0,40.35,15.86,Finnhub,yfinance,2026-07-22,0.39,36.28,37.04,9.57,35.77,20,18,19,19,-45.67,-57.49,,,,,,,2026-07-27,4.25,4,0,16,20,15,10,5,3,73,A,55
SPGI,SPGI,S&P Global Inc.,121.63,439.8299865722656,431.79629669189455,407.06754404703776,406.7105298360189,435.58776565551756,0.9739072699537219,533.7275390625,-17.59278763377411,48.20987939783623,13.9,7.32,daily_close,일봉 종가,2026-07-28 13:45 KST,,,32.5,37.65,90.79,28.484753,4.257269,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.88,24.35,3.88,,yfinance,4.97,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,88.24,4.67,18.0,0.0,517.56,555.0,444.0,17.67,1.68,Finnhub,yfinance,2026-07-21,0.88,33.46,19.08,3.03,16.16,17,16,16,16,49.29,40.5,,,,,,,2026-07-27,4.25,0,0,12,16,15,10,5,5,63,B,56
SYK,SYK,Stryker Corporation,118.0,336.739990234375,323.12250061035155,311.29100036621094,330.7428337097168,343.6861506652832,-2.0210766181477853,403.5299987792969,-16.55143576610556,53.59121609215234,1.21,6.86,daily_close,일봉 종가,2026-07-28 13:45 KST,,,14.2,40.28,82.37,38.298954,5.5140886,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.05,39.81,3.52,,yfinance,,,,,,Healthcare,Medical Devices,,,,,,,,,,,,2026-07-28,2.7,0.9,23.4,4.0,16.27,15,14,13,13,63.67,37.85,,,,,,,2026-07-27,4.25,0,0,16,0,0,5,5,5,31,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,580.0,527.8339996337891,522.7076690673828,572.4640024820964,543.7041017150879,6.675671228232143,676.7000122070312,-14.289938002461069,68.92924815482685,14.31,13.77,daily_close,일봉 종가,2026-07-28 13:45 KST,,,-11.5,19.77,75.94,25.257504,16.02592,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.38,65.38,13.8,,yfinance,,,,,,Industrials,Aerospace & Defense,39.29,,,1.36,,,,,11.0,Finnhub,,2026-07-22,,-11.68,35.08,8.72,27.39,9,8,8,8,-28.0,83.78,,,,,,,2026-07-27,4.25,0,0,20,0,0,0,1,5,26,D,58
MDT,MDT,Medtronic plc.,101.56,84.22000122070312,82.18900032043457,79.6740000406901,85.35341669718424,90.30919986724854,-6.742611666913591,105.3499984741211,-20.05695069716445,51.16836224767034,4.0,6.11,daily_close,일봉 종가,2026-07-28 13:45 KST,,,18.3,25.7,89.71,20.97319,2.0246909,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.42,76.14,2.88,,yfinance,,,,,,Healthcare,Medical Devices,56.76,,,-5.4,,,,,1.09,Finnhub,,2026-07-28,1.15,13.14,27.75,5.51,16.27,15,14,13,13,-24.42,-63.25,,,,,,,2026-07-27,4.25,4,3,6,10,8,8,5,5,49,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,105.55999755859375,104.04749984741211,102.1520004272461,103.15083357493083,126.32424995422363,-16.437265531482883,234.0780029296875,-54.903922522655016,44.197523746411086,7.34,18.75,daily_close,일봉 종가,2026-07-28 13:45 KST,,,2.3,142.76,88.4,66.2262,9.78368,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,88.89,,,0.0,,,,,7.03,Finnhub,,2026-07-24,28.79,-0.42,32.69,9.44,35.77,20,18,19,19,102.59,3.64,,,,,,,2026-07-27,4.25,0,0,16,0,0,2,5,3,26,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,22.799999237060547,23.492999935150145,24.213166586558025,27.034749905268352,27.059704761505127,-15.741877311626828,42.3055305480957,-46.10633895457235,44.75041927951731,-1.6,-14.8,daily_close,일봉 종가,2026-07-28 13:45 KST,22.91,0.4824595027207331,-32.6,11.66,95.85,4.614737,0.8882045,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,5.79,25.88,1.32,,yfinance,7.04,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,40.0,3.44,21.0,4.1,30.94,44.0,21.0,35.7,4.15,Finnhub,yfinance,2026-07-24,,20.53,22.0,6.42,38.88,6,5,5,5,-79.02,-86.17,,,,,,,2026-07-27,4.25,15,8,20,0,12,0,5,3,63,B,61
ACN,ACN,Accenture plc,78.32,154.05999755859375,138.5995014190674,158.218834177653,180.86999994913737,212.63089981079102,-27.545809336421197,398.25,-61.31575704743408,61.58181467693916,19.44,-14.53,daily_close,일봉 종가,2026-07-28 13:45 KST,154.5,0.2856046010509013,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22,1.14,6.21,22.22,2.98,11.73,8,7,6,6,-53.64,-16.96,,,,,,,2026-07-27,4.25,12,3,20,10,4,5,3,1,58,B,62
ADBE,ADBE,어도비,77.58,237.75,222.63949966430664,231.50450057983397,242.55658365885418,278.2578001403809,-14.557651257195564,586.5499877929688,-59.46637030978555,59.29153243793405,17.27,-2.39,daily_close,일봉 종가,2026-07-28 13:45 KST,237.81,0.025236593059937865,7.9,36.73,88.11,12.851447,8.151523,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,37.78,3.33,33.0,-4.44,272.48,380.0,190.0,14.61,0.51,Finnhub,yfinance,2026-07-22,1.63,18.86,37.04,9.57,34.01,20,18,19,19,-65.3,-14.82,,,,,,,2026-07-27,4.25,8,0,20,5,12,5,3,3,56,B,63
