yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1148.8399658203125,1184.7770080566406,1121.1723378499348,1040.4410883585613,1024.7941543579102,12.104461265211237,1235.56005859375,-7.018686964690149,43.610965500223536,-5.36,16.18,daily_close,일봉 종가,2026-08-01 13:51 KST,1147.627,-0.10558179175516814,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.6,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,,,2026-07-28,,,,,0.25,98.92,23.4,4.0,15.2,15,14,13,13,81.05,753.27,2026-07-31,4.25,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,111.19999694824219,112.13749923706055,118.22166595458984,122.27383282979329,118.00464965820312,-5.766427619310259,134.1999969482422,-17.138599495550334,41.16484991796786,-0.57,-14.98,daily_close,일봉 종가,2026-08-01 13:51 KST,111.32,0.1079164164129077,19.4,36.02,38.05,39.017544,9.3855505,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.89,33.54,0.99,,yfinance,7.98,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,89.58,4.47,41.0,0.0,138.1,155.0,81.0,24.19,-1.67,Finnhub,yfinance,,,2026-08-01,,,,,2.01,19.45,25.77,7.83,30.13,9,7,6,6,51.41,19.87,2026-07-31,4.25,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,476.1499938964844,515.059001159668,499.2806676228841,367.37883377075195,311.8234501647949,52.698584293402206,580.9099731445312,-18.03377185641508,40.62218031425518,-8.05,34.03,daily_close,일봉 종가,2026-08-01 13:51 KST,,,91.2,135.05,72.0,142.76176,12.27375,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,576.55,1250.0,320.0,21.09,4.63,Finnhub,yfinance,,,2026-07-31,,,,,1.57,123.61,32.69,9.35,35.18,22,20,21,21,336.71,31.27,2026-07-31,4.25,0,0,6,5,15,10,5,5,46,C,13
JPM,JPM,JP모건 체이스,871.43,351.7900085449219,344.218000793457,323.44766794840496,312.3412511189779,311.8527507019043,12.806447194430243,357.30999755859375,-1.544873933387961,64.74205520179927,5.18,13.7,daily_close,일봉 종가,2026-08-01 13:51 KST,,,46.9,11.94,76.14,15.131691,2.6780546,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.71,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,56.67,3.91,20.0,0.0,371.25,420.0,305.0,5.53,4.8,Finnhub,yfinance,,,2026-07-28,,,,,0.32,11.06,19.66,3.27,15.68,17,16,16,16,-23.03,-18.1,2026-07-31,4.25,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,90.19999694824219,100.49799957275391,113.36899973551432,84.68058322270711,67.03529996871949,34.55596825900978,140.94000244140625,-36.00113850874841,39.49934451040335,-25.05,-16.6,daily_close,일봉 종가,2026-08-01 13:51 KST,,,98.63,65.53,64.05,,6.296163,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,32.08,,,-1.25,,,,,1244.7,Finnhub,,,,2026-07-30,,,,,,,35.07,9.57,35.18,22,21,21,21,,-34.21,2026-07-31,4.25,0,0,0,0,0,10,5,5,20,D,15
V,V,비자,622.33,366.1300048828125,357.70800323486327,337.7086675008138,325.1955825805664,330.3045491027832,10.846189032922233,373.30999755859375,-1.92333254473162,58.3967943551745,1.1,13.69,daily_close,일봉 종가,2026-08-01 13:51 KST,365.83,-0.08193944195000863,35.5,28.25,91.64,31.662008,19.233988,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.73,21.97,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,91.84,4.63,38.0,0.17,403.26,450.0,330.0,10.14,1.24,Finnhub,yfinance,,,2026-07-28,,,,,0.89,10.99,19.08,3.1,15.68,17,16,16,16,65.94,520.45,2026-07-31,4.25,0,0,20,16,8,10,3,0,57,B,16
XOM,XOM,엑슨모빌,571.22,155.44000244140625,148.417000579834,147.4201665242513,150.82908299763997,139.15534980773927,11.702498435141939,171.47000122070312,-9.348573316136086,73.81262490901359,13.39,0.36,daily_close,일봉 종가,2026-08-01 13:51 KST,157.09,1.0615012433596214,-43.4,12.2,68.24,26.435373,2.5327926,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,41710000000.0,-31029000000.0,2.65,68.01,4.12,,yfinance,4.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,53.33,3.6,22.0,1.72,167.23,185.0,130.0,7.58,5.59,Finnhub,yfinance,,,2026-08-01,,,,,,-13.19,,,,2,1,1,1,,,2026-07-31,4.25,0,3,6,0,0,0,1,0,10,D,17
ORCL,ORCL,오라클,530.03,129.8699951171875,128.8814998626709,169.29316673278808,162.9513329188029,183.1214995956421,-29.07987570877334,328.3299865722656,-60.44528357795823,48.624610790527825,-7.41,-29.93,daily_close,일봉 종가,2026-08-01 13:51 KST,129.17,-0.5389967994962005,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.54,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,91.08,9.27,Finnhub,yfinance,,,2026-07-29,,,,,0.99,25.36,36.49,9.57,34.01,22,20,21,21,-40.83,-3.81,2026-07-31,4.25,4,0,20,16,15,8,5,1,69,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,507.6700134277344,546.6259963989257,524.3839986165365,445.98916549682616,373.46599952697755,35.93473410450648,723.0,-29.782847382056104,40.22065487655502,-15.81,23.57,daily_close,일봉 종가,2026-08-01 13:51 KST,,,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-01,,,,,1.76,3.34,17.96,2.0,11.28,4,3,3,3,227.41,940.78,2026-07-31,4.25,0,0,20,5,4,10,5,5,49,C,19
CSCO,CSCO,시스코 시스템즈,471.16,115.98999786376953,114.15599975585937,115.52866668701172,98.73891652425131,89.51055000305176,29.58248816459622,130.0,-10.776924720177284,43.37397896222501,2.93,23.0,daily_close,일봉 종가,2026-08-01 13:51 KST,,,37.1,18.44,83.11,37.905228,9.353278,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.45,55.0,1.68,,yfinance,2.58,10.0,False,10.0,yfinance dividend history,Technology,Communication Equipment,69.7,4.12,22.0,0.0,130.23,150.0,90.0,12.28,-0.11,Finnhub,yfinance,,,2026-08-01,,,,,1.02,-7.8,32.69,9.57,35.18,22,20,21,21,15.95,-2.26,2026-07-31,4.25,0,0,20,10,0,10,5,5,50,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,814.8099975585938,891.6559967041015,916.6314982096354,836.3628321329753,738.1188485717773,10.390081371747911,1064.9000244140625,-23.48483624019778,26.909993820578975,-15.43,-9.92,daily_close,일봉 종가,2026-08-01 13:51 KST,814.211,-0.07351377135632933,30.2,19.57,72.8,40.317173,20.113302,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.8,29.58,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,55.88,3.86,26.0,0.0,958.83,1218.0,575.0,17.68,7.97,Finnhub,yfinance,,,2026-08-01,,,,,1.34,-3.31,34.66,8.72,27.39,9,8,8,8,16.32,130.66,2026-07-31,4.25,0,0,20,10,0,10,3,5,48,C,21
MA,MA,마스터카드,432.77,573.0999755859375,542.8244934082031,511.2133331298828,510.3536661783854,527.9418981933594,8.553607422921166,598.9600219726562,-4.317491224464279,67.75323923051576,6.25,15.29,daily_close,일봉 종가,2026-08-01 13:51 KST,,,21.2,35.06,91.37,31.212257,71.232834,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.61,18.23,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,90.38,4.63,38.0,0.18,644.24,735.0,550.0,12.41,2.2,Finnhub,yfinance,,,2026-07-30,,,,,1.47,18.17,19.08,3.1,15.68,17,16,16,16,63.59,2197.83,2026-07-31,4.25,0,0,20,10,12,8,1,0,51,C,22
COST,COST,코스트코,421.95,951.8900146484375,939.1464996337891,972.058827718099,984.6399144490559,957.8797982788086,-0.6253168342347346,1094.3199462890625,-13.015382943865525,59.903532802814226,0.02,-6.35,daily_close,일봉 종가,2026-08-01 13:51 KST,,,45.5,45.01,73.76,46.512577,24.80471,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.62,27.01,5.88,,yfinance,,,,,,Consumer Defensive,Discount Stores,68.18,,,0.0,,,,,-0.24,Finnhub,,,,2026-08-01,,,,,1.02,13.4,25.77,7.83,27.62,9,7,6,6,80.49,216.79,2026-07-31,4.25,0,0,20,10,8,10,3,5,56,B,23
BAC,BAC,뱅크오브아메리카,398.83,61.95000076293945,60.876999855041504,56.20333315531413,53.56883331934611,53.5658500289917,15.6520445944757,62.619998931884766,-1.0699427984246799,64.29404750076887,5.48,16.62,daily_close,일봉 종가,2026-08-01 13:51 KST,61.95,-1.2315406632557216e-06,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,0.59,11.22,32.27,3.97,12.18,4,3,3,3,-55.49,-62.29,2026-07-31,4.25,8,6,12,20,8,8,3,0,65,B,24
GE,GE,GE Aerospace,373.67,360.07000732421875,354.9460021972656,336.6850011189779,321.8484169006348,315.0892506408691,14.275560525108984,378.67999267578125,-4.914435859170417,54.25899901106388,-4.62,25.6,daily_close,일봉 종가,2026-08-01 13:51 KST,,,19.4,275.66,81.36,41.331783,20.883478,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.52,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,12.45,9.05,Finnhub,yfinance,,,2026-07-31,,,,,2.13,-1.32,34.66,8.72,27.39,9,8,8,8,19.25,139.49,2026-07-31,4.25,0,0,20,0,0,8,5,0,33,D,25
UNH,UNH,유나이티드헬스,364.13,414.3999938964844,424.3364990234375,406.3414993286133,353.7533327738444,344.69154922485353,20.223427243398344,625.25,-33.72251197177379,41.2067536809222,-2.58,13.89,daily_close,일봉 종가,2026-08-01 13:51 KST,,,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,46.1,-25.54,17.96,2.0,11.28,4,3,3,3,79.67,98.47,2026-07-31,4.25,0,0,12,0,0,2,5,5,24,D,26
MS,MS,Morgan Stanley,352.0,210.4199981689453,217.15249938964843,210.6994992574056,191.84441579182942,184.39924919128418,14.111092692502691,228.5500030517578,-7.932620713510448,40.37872067855037,-1.64,11.19,daily_close,일봉 종가,2026-08-01 13:51 KST,210.3653,-0.025994757827820597,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.9,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,,,2026-07-31,,,,,0.6,40.39,19.55,3.18,15.68,17,16,16,16,-1.84,0.67,2026-07-31,4.25,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,144.49000549316406,148.05650177001954,146.74150110880535,148.68325080871583,148.04835075378418,-2.4035021278541073,179.6999969482422,-19.593762967741966,41.04341709868871,-4.57,-0.28,daily_close,일봉 종가,2026-08-01 13:51 KST,,,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,3.01,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,13.23,0.19,Finnhub,yfinance,,,2026-07-30,,,,,3.72,5.04,26.39,8.86,26.64,9,7,6,6,-18.22,-27.92,2026-07-31,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,196.8300018310547,185.34400024414063,183.57583363850912,187.6061668395996,175.3782501220703,12.231705866635739,211.14999389648438,-6.7819050340347244,74.18185061400312,16.33,2.18,daily_close,일봉 종가,2026-08-01 13:51 KST,,,-44.5,14.21,70.29,33.93554,2.0966353,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.62,120.38,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,76.67,4.28,24.0,2.48,213.83,243.0,170.0,8.64,15.54,Finnhub,yfinance,,,2026-07-30,,,,,,-23.6,,,,2,1,1,1,,,2026-07-31,4.25,0,3,6,0,0,0,1,0,10,D,29
KO,KO,코카콜라,341.57,87.58999633789062,83.99999923706055,81.6699998219808,79.5339999516805,76.08200008392333,15.125780396510649,89.08000183105469,-1.672659926511837,58.789456945000495,4.1,11.61,daily_close,일봉 종가,2026-08-01 13:51 KST,87.6462,0.06416675928670525,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.42,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,0.81,1.67,Finnhub,yfinance,,,2026-07-28,,,,,1.42,10.94,26.39,7.83,26.64,9,7,6,6,-2.36,34.32,2026-07-31,4.25,0,0,20,10,8,8,3,0,49,C,30
